glyph,region,category,bbox,info
tTtee,0,base,(123,-15,510,525),largest
tTtee,1,base,(488,-15,842,525),
tTtee,2,above,(18,482,490,693),
tTtee,3,above,(280,650,486,881),
tTtai,0,base,(123,-15,510,525),largest
tTtai,1,base,(488,-15,842,525),
tTtai,2,below,(118,-323,813,-88),
tTtai,3,above,(18,482,490,693),
tTto,0,base,(417,-15,792,729),largest
tTto,1,base,(73,-15,460,525),
tTto,2,base,(686,490,1052,729),
tTto,3,above,(255,507,331,695),
tTtoo,0,base,(417,-15,792,729),largest
tTtoo,1,base,(73,-15,460,525),
tTtoo,2,base,(688,490,1052,729),
tTtoo,3,above,(843,706,1049,904),
tTtoo,4,above,(255,507,331,695),
tTtau,0,base,(73,-15,460,525),largest
tTtau,1,base,(438,-15,790,502),
tTtau,2,above,(497,458,1122,693),
tTtau,3,above,(504,482,785,660),
tTtau,4,above,(260,507,336,695),
tTt,0,base,(434,-15,816,662),largest
tTt,1,base,(73,-15,460,525),
tTt,2,above,(419,631,964,818),
tTt,3,above,(255,507,331,695),
tTtha,0,base,(73,-15,607,525),largest
tTtha,1,above,(336,501,643,734),
tTtha,2,above,(189,507,357,659),
tTtha,3,base,(279,228,400,351),
tTthaa,0,base,(73,-15,607,525),largest
tTthaa,1,base,(102,313,902,548),
tTthaa,2,base,(279,228,400,351),
tTthi,0,base,(73,-15,607,525),largest
tTthi,1,above,(143,459,521,713),
tTthi,2,base,(279,228,400,351),
tTthii,0,base,(73,-15,607,525),largest
tTthii,1,above,(143,459,521,713),
tTthii,2,above,(233,695,440,884),
tTthii,3,base,(279,228,400,351),
tTthu,0,base,(73,-15,607,525),largest
tTthu,1,base,(559,-15,976,525),
tTthu,2,above,(336,501,643,734),
tTthu,3,above,(189,507,357,659),
tTthu,4,base,(279,228,400,351),
tTthuu,0,base,(73,-15,606,525),largest
tTthuu,1,base,(546,-15,973,498),
tTthuu,2,base,(689,287,1306,520),
tTthuu,3,above,(336,501,643,734),
tTthuu,4,above,(189,507,357,659),
tTthuu,5,base,(279,228,400,351),
tTthe,0,base,(73,-15,607,513),largest
tTthe,1,above,(35,482,620,693),
tTthe,2,base,(279,228,400,351),
tTthee,0,base,(73,-15,607,513),largest
tTthee,1,above,(35,482,620,693),
tTthee,2,above,(410,657,616,881),
tTthee,3,base,(279,228,400,351),
tTthai,0,base,(73,-15,607,513),largest
tTthai,1,below,(-7,-323,648,-88),
tTthai,2,above,(35,482,620,693),
tTthai,3,base,(279,228,400,351),
tTtho,0,base,(73,-15,607,525),largest
tTtho,1,above,(357,490,723,729),
tTtho,2,above,(86,484,387,729),
tTtho,3,base,(279,228,400,351),
tTthoo,0,base,(73,-15,607,525),largest
tTthoo,1,above,(359,490,723,729),
tTthoo,2,above,(86,460,385,729),
tTthoo,3,above,(514,709,720,904),
tTthoo,4,base,(279,228,400,351),
tTthau,0,base,(73,-15,607,513),largest
tTthau,1,above,(95,458,885,693),
tTthau,2,above,(102,482,548,660),
tTthau,3,base,(279,228,400,351),
tTth,0,base,(73,-15,607,525),largest
tTth,1,above,(79,631,613,818),
tTth,2,above,(95,482,466,662),
tTth,3,base,(279,228,400,351),
tDda,0,base,(73,-15,745,525),largest
tDda,1,above,(399,501,706,734),
tDda,2,base,(475,184,720,410),
tDda,3,above,(252,507,420,659),
tDdaa,0,base,(73,-15,745,525),largest
tDdaa,1,base,(145,313,995,548),
tDdaa,2,base,(475,184,720,410),
tDdi,0,base,(73,-15,745,515),largest
tDdi,1,above,(231,491,606,794),
tDdi,2,base,(475,184,720,410),
tDdii,0,base,(73,-15,745,515),largest
tDdii,1,above,(231,491,606,792),
tDdii,2,base,(475,184,720,410),
tDdii,3,above,(326,768,533,966),
tDdu,0,base,(73,-15,737,525),largest
tDdu,1,base,(700,-15,1109,525),
tDdu,2,above,(399,501,706,734),
tDdu,3,base,(475,184,720,410),
tDdu,4,above,(252,507,420,659),
tDduu,0,base,(73,-15,737,525),largest
tDduu,1,base,(700,-15,1106,498),
tDduu,2,base,(822,287,1439,520),
tDduu,3,above,(399,501,706,734),
tDduu,4,base,(475,184,720,423),
tDduu,5,above,(252,507,420,659),
tDde,0,base,(73,-15,745,507),largest
tDde,1,above,(74,482,699,693),
tDde,2,base,(475,184,720,419),
tDdee,0,base,(73,-15,745,507),largest
tDdee,1,above,(74,482,699,693),
tDdee,2,base,(475,184,720,410),
tDdee,3,above,(489,665,695,881),
tDdai,0,base,(73,-15,745,507),largest
tDdai,1,below,(32,-323,727,-88),
tDdai,2,above,(74,482,699,693),
tDdai,3,base,(475,184,720,410),
tDdo,0,base,(73,-15,745,525),largest
tDdo,1,above,(429,490,795,729),
tDdo,2,above,(158,484,459,729),
tDdo,3,base,(475,184,720,410),
tDdoo,0,base,(73,-15,745,525),largest
tDdoo,1,above,(431,490,795,729),
tDdoo,2,above,(158,486,467,729),
tDdoo,3,base,(475,184,720,410),
tDdoo,4,above,(586,696,792,904),
tDdau,0,base,(73,-15,745,507),largest
tDdau,1,above,(187,458,987,693),
tDdau,2,above,(194,482,655,660),
tDdau,3,base,(475,184,720,410),
tDd,0,base,(73,-15,745,525),largest
tDd,1,above,(161,631,705,818),
tDd,2,above,(177,482,558,662),
tDd,3,base,(475,184,720,410),
tDdha,0,base,(73,-15,745,525),largest
tDdha,1,above,(399,501,706,734),
tDdha,2,base,(475,184,720,410),
tDdha,3,above,(252,507,420,659),
tDdha,4,below,(361,-153,451,19),
tDdhaa,0,base,(73,-15,745,525),largest
tDdhaa,1,base,(145,313,995,548),
tDdhaa,2,base,(475,184,720,410),
tDdhaa,3,below,(361,-153,451,19),
tDdhi,0,base,(73,-15,745,515),largest
tDdhi,1,above,(231,491,606,794),
tDdhi,2,base,(475,184,720,410),
tDdhi,3,below,(361,-153,451,19),
tDdhii,0,base,(73,-15,745,515),largest
tDdhii,1,above,(231,491,606,792),
tDdhii,2,base,(475,184,720,418),
tDdhii,3,above,(326,768,533,966),
tDdhii,4,below,(361,-153,451,19),
tDdhu,0,base,(73,-15,737,525),largest
tDdhu,1,base,(700,-15,1109,525),
tDdhu,2,above,(399,501,706,734),
tDdhu,3,base,(475,184,720,418),
tDdhu,4,above,(252,507,420,659),
tDdhu,5,below,(361,-153,451,19),
tDdhuu,0,base,(73,-15,737,525),largest
tDdhuu,1,base,(700,-15,1106,498),
tDdhuu,2,base,(822,287,1439,520),
tDdhuu,3,above,(399,501,706,734),
tDdhuu,4,base,(475,184,720,418),
tDdhuu,5,above,(252,507,420,659),
tDdhuu,6,below,(361,-153,451,19),
tDdhe,0,base,(73,-15,745,507),largest
tDdhe,1,above,(74,482,699,693),
tDdhe,2,base,(475,184,720,418),
tDdhe,3,below,(361,-153,451,19),
tDdhee,0,base,(73,-15,745,507),largest
tDdhee,1,above,(74,482,699,693),
tDdhee,2,base,(475,184,720,418),
tDdhee,3,above,(489,665,695,881),
tDdhee,4,below,(361,-153,451,19),
tDdhai,0,base,(73,-15,745,507),largest
tDdhai,1,below,(32,-323,727,-88),
tDdhai,2,above,(74,482,699,693),
tDdhai,3,base,(475,184,720,418),
tDdhai,4,below,(361,-153,451,19),
tDdho,0,base,(73,-15,745,525),largest
tDdho,1,above,(429,490,795,729),
tDdho,2,above,(158,484,459,729),
tDdho,3,base,(475,184,720,418),
tDdho,4,below,(361,-153,451,19),
tDdhoo,0,base,(73,-15,745,525),largest
tDdhoo,1,above,(431,490,795,729),
tDdhoo,2,above,(158,486,467,729),
tDdhoo,3,base,(475,184,720,418),
tDdhoo,4,above,(586,696,792,904),
tDdhoo,5,below,(361,-153,451,19),
tDdhau,0,base,(73,-15,745,507),largest
tDdhau,1,above,(187,458,987,693),
tDdhau,2,above,(194,482,655,660),
tDdhau,3,base,(475,184,720,418),
tDdhau,4,below,(361,-153,451,19),
tDdh,0,base,(73,-15,745,525),largest
tDdh,1,above,(161,631,705,818),
tDdh,2,above,(177,482,558,662),
tDdh,3,base,(475,184,720,418),
tDdh,4,below,(361,-153,451,19),
tNna,0,base,(415,-15,821,525),largest
tNna,1,base,(73,227,439,525),
tNna,2,base,(73,-15,389,263),
tNnaa,0,base,(415,-15,821,478),largest
tNnaa,1,base,(419,292,1158,525),
tNnaa,2,base,(73,227,439,525),
tNnaa,3,base,(73,-15,389,263),
tNni,0,base,(415,-15,821,525),largest
tNni,1,base,(404,491,779,794),
tNni,2,base,(73,227,439,525),
tNni,3,base,(73,-15,389,263),
tNnii,0,base,(415,-15,821,525),largest
tNnii,1,base,(404,490,779,792),
tNnii,2,base,(73,227,439,525),
tNnii,3,base,(73,-15,389,263),
tNnii,4,above,(499,768,706,966),
tNnu,0,base,(781,-15,1190,525),largest
tNnu,1,base,(415,-15,821,525),
tNnu,2,base,(73,227,439,525),
tNnu,3,base,(73,-15,389,263),
tNnuu,0,base,(415,-15,821,525),largest
tNnuu,1,base,(781,-15,1187,498),
tNnuu,2,base,(903,287,1520,520),
tNnuu,3,base,(73,227,439,525),
tNnuu,4,base,(73,-15,389,263),
tNne,0,base,(415,-15,821,501),largest
tNne,1,base,(75,482,810,693),
tNne,2,base,(73,227,439,525),
tNne,3,base,(73,-15,389,263),
tNnee,0,base,(415,-15,821,501),largest
tNnee,1,base,(75,482,810,693),
tNnee,2,base,(73,227,439,525),
tNnee,3,base,(73,-15,389,263),
tNnee,4,above,(600,665,806,881),
tNnai,0,base,(415,-15,821,501),largest
tNnai,1,below,(33,-323,828,-88),
tNnai,2,base,(75,482,810,693),
tNnai,3,base,(73,227,439,525),
tNnai,4,base,(73,-15,389,263),
tNno,0,base,(415,-15,821,525),largest
tNno,1,base,(73,227,439,525),
tNno,2,base,(73,-15,389,263),
tNno,3,above,(684,490,1050,729),
tNno,4,above,(413,484,714,729),
tNnoo,0,base,(415,-15,821,525),largest
tNnoo,1,base,(73,227,439,525),
tNnoo,2,base,(73,-15,389,263),
tNnoo,3,above,(686,490,1050,729),
tNnoo,4,above,(413,484,714,729),
tNnoo,5,disconnected,(841,696,1047,904),
tNnau,0,base,(415,-15,821,505),largest
tNnau,1,base,(412,458,1161,693),
tNnau,2,base,(73,227,439,525),
tNnau,3,base,(73,-15,389,263),
tNnau,4,base,(419,482,824,660),
tNn,0,base,(415,-15,821,525),largest
tNn,1,base,(73,227,439,525),
tNn,2,above,(399,631,933,818),
tNn,3,base,(73,-15,389,263),
tNn,4,above,(415,482,786,662),
tTa,0,base,(73,-15,741,432),largest
tTa,1,above,(397,498,713,734),
tTa,2,above,(410,395,658,529),
tTa,3,above,(259,497,433,659),
tTaa,0,base,(73,-15,741,432),largest
tTaa,1,above,(92,321,1002,556),
tTaa,2,above,(442,395,658,513),
tTi,0,base,(73,-15,741,432),largest
tTi,1,above,(187,361,690,771),
tTii,0,base,(73,-15,741,432),largest
tTii,1,above,(187,361,690,770),
tTii,2,above,(245,750,452,946),
tTu,0,base,(73,-15,741,432),largest
tTu,1,base,(707,-15,1109,525),
tTu,2,above,(397,498,713,734),
tTu,3,above,(410,395,658,529),
tTu,4,above,(259,497,433,659),
tTuu,0,base,(73,-15,741,432),largest
tTuu,1,base,(707,-15,1106,478),
tTuu,2,base,(822,287,1439,520),
tTuu,3,above,(397,501,713,734),
tTuu,4,above,(410,395,658,529),
tTuu,5,above,(259,497,433,659),
tTe,0,base,(73,-15,741,432),largest
tTe,1,above,(83,490,741,699),
tTe,2,above,(442,395,658,513),
tTee,0,base,(73,-15,741,432),largest
tTee,1,above,(83,490,741,699),
tTee,2,above,(531,677,737,887),
tTee,3,above,(442,395,658,513),
tTai,0,base,(73,-15,741,432),largest
tTai,1,below,(41,-323,769,-88),
tTai,2,above,(83,490,741,699),
tTai,3,above,(442,395,658,513),
tTo,0,base,(73,-15,741,432),largest
tTo,1,above,(275,395,658,734),
tTo,2,above,(544,495,910,734),
tToo,0,base,(73,-15,741,432),largest
tToo,1,above,(275,395,658,734),
tToo,2,above,(544,495,910,734),
tToo,3,above,(701,709,907,909),
tTau,0,base,(73,-15,741,432),largest
tTau,1,above,(359,464,1079,699),
tTau,2,above,(366,490,752,671),
tTau,3,above,(442,395,658,507),
tT,0,base,(73,-15,741,432),largest
tT,1,above,(317,395,709,667),
tT,2,above,(302,636,856,823),
tTha,0,base,(73,-15,745,525),largest
tTha,1,above,(399,501,706,734),
tTha,2,above,(252,507,420,659),
tTha,3,below,(361,-153,451,19),
tTha,4,base,(345,257,466,380),
tThaa,0,base,(73,-15,745,525),largest
tThaa,1,base,(145,313,995,548),
tThaa,2,below,(361,-153,451,19),
tThaa,3,base,(345,257,466,380),
tThi,0,base,(73,-15,745,525),largest
tThi,1,above,(210,467,588,713),
tThi,2,below,(361,-153,451,19),
tThi,3,base,(345,257,466,380),
tThii,0,base,(73,-15,745,525),largest
tThii,1,above,(210,459,588,713),
tThii,2,above,(300,695,507,884),
tThii,3,below,(360,-153,450,19),
tThii,4,base,(344,257,465,380),
tThu,0,base,(73,-15,745,525),largest
tThu,1,base,(690,-15,1109,525),
tThu,2,above,(399,501,706,734),
tThu,3,above,(252,507,420,659),
tThu,4,below,(361,-153,451,19),
tThu,5,base,(345,257,466,380),
tThuu,0,base,(73,-15,745,525),largest
tThuu,1,base,(690,-15,1106,498),
tThuu,2,base,(822,287,1439,520),
tThuu,3,above,(399,501,706,734),
tThuu,4,above,(252,507,420,659),
tThuu,5,below,(361,-153,451,19),
tThuu,6,base,(345,257,466,380),
tThe,0,base,(73,-15,745,509),largest
tThe,1,above,(74,482,699,693),
tThe,2,below,(361,-153,451,19),
tThe,3,base,(345,257,466,380),
tThee,0,base,(73,-15,745,509),largest
tThee,1,above,(74,482,699,693),
tThee,2,above,(489,665,695,881),
tThee,3,below,(361,-153,451,19),
tThee,4,base,(345,257,466,380),
tThai,0,base,(73,-15,745,509),largest
tThai,1,below,(32,-323,727,-88),
tThai,2,above,(74,482,699,693),
tThai,3,below,(361,-153,451,19),
tThai,4,base,(345,257,466,380),
tTho,0,base,(73,-15,745,525),largest
tTho,1,above,(429,490,795,729),
tTho,2,above,(158,484,459,729),
tTho,3,below,(361,-153,451,19),
tTho,4,base,(345,257,466,380),
tThoo,0,base,(73,-15,745,525),largest
tThoo,1,above,(431,490,795,729),
tThoo,2,above,(158,486,467,729),
tThoo,3,above,(586,696,792,904),
tThoo,4,below,(361,-153,451,19),
tThoo,5,base,(345,257,466,380),
tThau,0,base,(73,-15,745,509),largest
tThau,1,above,(187,458,987,693),
tThau,2,above,(194,482,655,660),
tThau,3,below,(361,-153,451,19),
tThau,4,base,(345,257,466,380),
tTh,0,base,(73,-15,745,525),largest
tTh,1,above,(161,631,705,818),
tTh,2,above,(177,482,558,662),
tTh,3,below,(361,-153,451,19),
tTh,4,base,(345,257,466,380),
tDa,0,base,(73,-15,745,525),largest
tDa,1,above,(399,501,706,734),
tDa,2,above,(252,507,420,659),
tDaa,0,base,(73,-15,745,525),largest
tDaa,1,base,(145,313,995,548),
tDi,0,base,(73,-15,745,525),largest
tDi,1,above,(210,467,588,713),
tDii,0,base,(73,-15,745,525),largest
tDii,1,above,(210,459,588,713),
tDii,2,above,(300,695,507,884),
tDu,0,base,(73,-15,745,525),largest
tDu,1,base,(680,-15,1109,525),
tDu,2,above,(399,501,706,734),
tDu,3,above,(252,507,420,659),
tDuu,0,base,(73,-15,745,525),largest
tDuu,1,base,(690,-15,1106,498),
tDuu,2,base,(822,287,1439,520),
tDuu,3,above,(399,501,706,734),
tDuu,4,above,(252,507,420,659),
tDe,0,base,(73,-15,745,509),largest
tDe,1,above,(74,482,699,693),
tDee,0,base,(73,-15,745,509),largest
tDee,1,above,(74,482,699,693),
tDee,2,above,(489,665,695,881),
tDai,0,base,(73,-15,745,509),largest
tDai,1,below,(32,-323,727,-88),
tDai,2,above,(74,482,699,693),
tDo,0,base,(73,-15,745,525),largest
tDo,1,above,(429,490,795,729),
tDo,2,above,(158,484,459,729),
tDoo,0,base,(73,-15,745,525),largest
tDoo,1,above,(431,490,795,729),
tDoo,2,above,(158,486,467,729),
tDoo,3,above,(586,696,792,904),
tDau,0,base,(73,-15,745,509),largest
tDau,1,above,(187,458,987,693),
tDau,2,above,(194,482,655,660),
tD,0,base,(73,-15,745,525),largest
tD,1,above,(161,631,705,818),
tD,2,above,(177,482,558,662),
tDha,0,base,(73,-15,745,525),largest
tDha,1,above,(399,501,706,734),
tDha,2,above,(252,507,420,659),
tDha,3,below,(361,-153,451,19),
tDhaa,0,base,(73,-15,745,525),largest
tDhaa,1,base,(145,313,995,548),
tDhaa,2,below,(361,-153,451,19),
tDhi,0,base,(73,-15,745,525),largest
tDhi,1,above,(210,467,588,713),
tDhi,2,below,(361,-153,451,19),
tDhii,0,base,(73,-15,745,525),largest
tDhii,1,above,(210,459,588,713),
tDhii,2,above,(300,695,507,884),
tDhii,3,below,(361,-153,451,19),
tDhu,0,base,(73,-15,745,525),largest
tDhu,1,base,(690,-15,1109,525),
tDhu,2,above,(399,501,706,734),
tDhu,3,above,(252,507,420,659),
tDhu,4,below,(361,-153,451,19),
tDhuu,0,base,(73,-15,745,525),largest
tDhuu,1,base,(690,-15,1106,498),
tDhuu,2,base,(822,287,1439,520),
tDhuu,3,above,(399,501,706,734),
tDhuu,4,above,(252,507,420,659),
tDhuu,5,below,(361,-153,451,19),
tDhe,0,base,(73,-15,745,509),largest
tDhe,1,above,(74,482,699,693),
tDhe,2,below,(361,-153,451,19),
tDhee,0,base,(73,-15,745,509),largest
tDhee,1,above,(74,482,699,693),
tDhee,2,above,(489,665,695,881),
tDhee,3,below,(361,-153,451,19),
tDhai,0,base,(73,-15,745,509),largest
tDhai,1,below,(32,-323,727,-88),
tDhai,2,above,(74,482,699,693),
tDhai,3,below,(361,-153,451,19),
tDho,0,base,(73,-15,745,525),largest
tDho,1,above,(429,490,795,729),
tDho,2,above,(158,484,459,729),
tDho,3,below,(361,-153,451,19),
tDhoo,0,base,(73,-15,745,525),largest
tDhoo,1,above,(431,490,795,729),
tDhoo,2,above,(158,486,467,729),
tDhoo,3,above,(586,696,792,904),
tDhoo,4,below,(361,-153,451,19),
tDhau,0,base,(73,-15,745,509),largest
tDhau,1,above,(187,458,987,693),
tDhau,2,above,(194,482,655,660),
tDhau,3,below,(361,-153,451,19),
tDh,0,base,(73,-15,745,525),largest
tDh,1,above,(161,631,705,818),
tDh,2,above,(177,482,558,662),
tDh,3,below,(361,-153,451,19),
tNa,0,base,(60,-24,664,533),largest
tNa,1,above,(267,498,574,734),
tNa,2,above,(120,485,288,659),
tNaa,0,base,(60,-24,663,494),largest
tNaa,1,base,(100,287,994,520),
tNi,0,base,(60,-24,688,771),largest
tNii,0,base,(60,-24,688,771),largest
tNii,1,above,(195,758,402,946),
tNu,0,base,(60,-24,662,530),largest
tNu,1,base,(628,-15,1032,525),
tNu,2,above,(267,499,574,734),
tNu,3,above,(120,485,288,659),
tNuu,0,base,(60,-24,662,530),largest
tNuu,1,base,(628,-15,1029,498),
tNuu,2,base,(745,287,1362,520),
tNuu,3,above,(267,499,574,734),
tNuu,4,above,(120,485,288,659),
tNe,0,base,(60,-24,664,505),largest
tNe,1,above,(50,482,655,693),
tNee,0,base,(60,-24,664,505),largest
tNee,1,above,(50,482,655,693),
tNee,2,above,(445,656,651,881),
tNai,0,base,(60,-24,664,505),largest
tNai,1,below,(28,-323,683,-88),
tNai,2,above,(50,482,655,693),
tNo,0,base,(60,-24,664,729),largest
tNo,1,base,(480,490,846,729),
tNoo,0,base,(60,-24,664,729),largest
tNoo,1,base,(482,490,846,729),
tNoo,2,above,(637,696,843,904),
tNau,0,base,(60,-24,664,505),largest
tNau,1,above,(193,458,992,693),
tNau,2,above,(200,482,655,660),
tN,0,base,(60,-24,664,662),largest
tN,1,above,(216,632,798,818),
tNakaaraPollu,0,base,(73,321,641,529),largest
tNakaaraPollu,1,base,(82,161,470,356),
tNakaaraPollu,2,base,(90,-11,450,197),
tPa,0,base,(328,-15,696,525),largest
tPa,1,base,(60,-15,347,283),
tPa,2,above,(228,497,535,734),
tPa,3,above,(81,497,249,659),
tPaa,0,base,(262,-15,715,796),largest
tPaa,1,base,(76,277,1019,520),
tPaa,2,base,(60,-15,347,283),
tPi,0,base,(328,-15,696,525),largest
tPi,1,above,(24,487,399,794),
tPi,2,base,(60,-15,347,283),
tPii,0,base,(328,-15,696,525),largest
tPii,1,above,(24,487,399,792),
tPii,2,base,(60,-15,347,283),
tPii,3,above,(119,768,326,966),
tPu,0,base,(348,-240,861,563),largest
tPu,1,base,(328,-15,696,525),
tPu,2,base,(60,-15,347,283),
tPu,3,above,(228,497,535,734),
tPu,4,above,(81,497,249,659),
tPuu,0,base,(348,-240,861,500),largest
tPuu,1,base,(328,-15,696,525),
tPuu,2,base,(659,315,1257,550),
tPuu,3,base,(60,-15,347,283),
tPuu,4,above,(228,497,535,734),
tPuu,5,above,(81,497,249,659),
tPe,0,base,(471,-15,839,525),largest
tPe,1,above,(18,482,513,693),
tPe,2,base,(203,-15,490,283),
tPee,0,base,(471,-15,839,525),largest
tPee,1,above,(18,482,513,693),
tPee,2,base,(203,-15,490,283),
tPee,3,above,(303,656,509,881),
tPai,0,base,(471,-15,839,525),largest
tPai,1,below,(163,-323,818,-88),
tPai,2,above,(18,482,513,693),
tPai,3,base,(203,-15,490,283),
tPo,0,base,(262,-15,715,796),largest
tPo,1,base,(468,285,986,542),
tPo,2,base,(60,-15,347,280),
tPo,3,base,(124,318,485,542),
tPoo,0,base,(262,-15,715,796),largest
tPoo,1,base,(468,285,986,542),
tPoo,2,base,(60,-15,347,280),
tPoo,3,base,(124,318,485,542),
tPoo,4,above,(774,494,980,702),
tPau,0,base,(262,-15,715,796),largest
tPau,1,base,(96,294,1019,529),
tPau,2,base,(60,-15,347,280),
tPau,3,base,(103,326,532,496),
tP,0,base,(328,-15,696,525),largest
tP,1,above,(69,630,563,818),
tP,2,base,(60,-15,347,283),
tP,3,above,(85,482,416,662),
tPha,0,base,(328,-15,696,525),largest
tPha,1,base,(60,-15,347,283),
tPha,2,above,(228,497,535,734),
tPha,3,above,(81,497,249,659),
tPha,4,below,(305,-153,395,19),
tPhaa,0,base,(262,-15,715,796),largest
tPhaa,1,base,(76,277,1019,520),
tPhaa,2,base,(60,-15,347,283),
tPhaa,3,below,(309,-153,399,19),
tPhi,0,base,(328,-15,696,525),largest
tPhi,1,above,(24,487,399,794),
tPhi,2,base,(60,-15,347,283),
tPhi,3,below,(305,-153,395,19),
tPhii,0,base,(328,-15,696,525),largest
tPhii,1,above,(24,487,399,792),
tPhii,2,base,(60,-15,347,283),
tPhii,3,above,(119,768,326,966),
tPhii,4,below,(305,-153,395,19),
tPhu,0,base,(354,-240,861,563),largest
tPhu,1,base,(328,-15,696,525),
tPhu,2,base,(60,-15,347,283),
tPhu,3,above,(228,497,535,734),
tPhu,4,above,(81,497,249,659),
tPhu,5,below,(256,-198,344,-26),
tPhuu,0,base,(354,-240,861,500),largest
tPhuu,1,base,(328,-15,696,525),
tPhuu,2,base,(659,315,1257,550),
tPhuu,3,base,(60,-15,347,283),
tPhuu,4,above,(228,497,535,734),
tPhuu,5,above,(81,497,249,659),
tPhuu,6,below,(256,-198,344,-26),
tPhe,0,base,(471,-15,839,525),largest
tPhe,1,above,(18,482,513,693),
tPhe,2,base,(203,-15,490,283),
tPhe,3,below,(448,-153,538,19),
tPhee,0,base,(471,-15,839,525),largest
tPhee,1,above,(18,482,513,693),
tPhee,2,base,(203,-15,490,283),
tPhee,3,above,(303,656,509,881),
tPhee,4,below,(448,-153,538,19),
tPhai,0,base,(471,-15,839,525),largest
tPhai,1,below,(163,-323,818,-88),
tPhai,2,above,(18,482,513,693),
tPhai,3,base,(203,-15,490,283),
tPhai,4,below,(448,-153,538,19),
tPho,0,base,(262,-15,715,796),largest
tPho,1,base,(468,285,986,542),
tPho,2,base,(60,-15,347,280),
tPho,3,base,(124,318,485,542),
tPho,4,below,(309,-153,399,19),
tPhoo,0,base,(262,-15,715,796),largest
tPhoo,1,base,(468,285,986,542),
tPhoo,2,base,(60,-15,347,280),
tPhoo,3,base,(124,318,485,542),
tPhoo,4,above,(774,494,980,702),
tPhoo,5,below,(309,-153,399,19),
tPhau,0,base,(262,-15,715,796),largest
tPhau,1,base,(96,294,1019,529),
tPhau,2,base,(60,-15,347,280),
tPhau,3,base,(103,326,532,496),
tPhau,4,below,(309,-153,399,19),
tPh,0,base,(328,-15,696,525),largest
tPh,1,above,(69,630,563,818),
tPh,2,base,(60,-15,347,283),
tPh,3,above,(85,482,416,662),
tPh,4,below,(305,-153,395,19),
tBa,0,base,(381,-15,756,525),largest
tBa,1,base,(73,-15,421,525),
tBaa,0,base,(381,-15,756,498),largest
tBaa,1,base,(73,-15,421,525),
tBaa,2,base,(472,287,1089,520),
tBi,0,base,(203,-15,778,771),largest
tBi,1,base,(73,-15,433,508),
tBii,0,base,(203,-15,778,771),largest
tBii,1,base,(73,-15,433,508),
tBii,2,above,(280,750,487,946),
tBu,0,base,(733,-15,1124,525),largest
tBu,1,base,(381,-15,756,525),
tBu,2,base,(73,-15,421,525),
tBuu,0,base,(381,-15,756,525),largest
tBuu,1,base,(733,-15,1121,498),
tBuu,2,base,(73,-15,421,525),
tBuu,3,base,(837,287,1454,520),
tBe,0,base,(381,-15,756,505),largest
tBe,1,base,(73,-15,421,525),
tBe,2,above,(105,482,750,693),
tBee,0,base,(381,-15,756,505),largest
tBee,1,base,(73,-15,421,525),
tBee,2,above,(105,482,750,693),
tBee,3,above,(540,665,746,881),
tBai,0,base,(381,-15,756,505),largest
tBai,1,base,(73,-15,421,525),
tBai,2,below,(63,-323,768,-88),
tBai,3,above,(105,482,750,693),
tBo,0,base,(359,-15,756,729),largest
tBo,1,base,(73,-15,421,525),
tBo,2,base,(628,490,994,729),
tBoo,0,base,(359,-15,756,729),largest
tBoo,1,base,(73,-15,421,525),
tBoo,2,base,(630,490,994,729),
tBoo,3,above,(785,696,991,904),
tBau,0,base,(381,-15,756,505),largest
tBau,1,base,(73,-15,421,525),
tBau,2,above,(463,458,1092,693),
tBau,3,above,(470,482,755,660),
tB,0,base,(381,-15,781,662),largest
tB,1,base,(73,-15,421,525),
tB,2,above,(394,631,928,818),
tBha,0,base,(405,-15,758,530),largest
tBha,1,base,(73,-15,427,525),
tBha,2,above,(482,499,789,734),
tBha,3,above,(335,485,503,659),
tBha,4,below,(364,-153,454,19),
tBhaa,0,base,(381,-15,756,498),largest
tBhaa,1,base,(73,-15,421,525),
tBhaa,2,base,(472,287,1089,520),
tBhaa,3,below,(364,-153,454,19),
tBhi,0,base,(203,-15,778,771),largest
tBhi,1,base,(73,-15,433,508),
tBhi,2,below,(369,-153,459,19),
tBhii,0,base,(203,-15,778,771),largest
tBhii,1,base,(73,-15,433,508),
tBhii,2,above,(280,750,487,946),
tBhii,3,below,(369,-153,459,19),
tBhu,0,base,(720,-15,1124,525),largest
tBhu,1,base,(73,-15,427,525),
tBhu,2,base,(405,-15,755,530),
tBhu,3,above,(482,499,789,734),
tBhu,4,above,(335,485,503,659),
tBhu,5,below,(364,-153,454,19),
tBhuu,0,base,(720,-15,1121,498),largest
tBhuu,1,base,(73,-15,427,525),
tBhuu,2,base,(405,-15,755,530),
tBhuu,3,base,(837,287,1454,520),
tBhuu,4,above,(482,499,789,734),
tBhuu,5,above,(335,485,503,659),
tBhuu,6,below,(364,-153,454,19),
tBhe,0,base,(381,-15,756,505),largest
tBhe,1,base,(73,-15,421,525),
tBhe,2,above,(105,482,750,693),
tBhe,3,below,(364,-153,454,19),
tBhee,0,base,(381,-15,756,505),largest
tBhee,1,base,(73,-15,421,525),
tBhee,2,above,(105,482,750,693),
tBhee,3,above,(540,665,746,881),
tBhee,4,below,(364,-153,454,19),
tBhai,0,base,(381,-15,756,505),largest
